searge,mcp,side,desc
field_75374_f,path,2,
field_75375_g,navigation,2,
field_181064_i,classToAvoid,2,
field_179510_i,avoidTargetSelector,2,
field_98219_c,field_98219_c,2,
field_98219_c,field_98219_c,2,
field_75387_a,wolf,2,
field_75385_b,player,2,
field_75386_c,world,2,
field_75383_d,minPlayerDistance,2,
field_75384_e,timeoutCounter,2,
field_75387_a,wolf,2,
field_75385_b,player,2,
field_75386_c,world,2,
field_75383_d,minPlayerDistance,2,
field_75384_e,timeoutCounter,2,
field_75359_i,breakingTime,2,
field_75358_j,previousBreakProgress,2,
field_75359_i,breakingTime,2,
field_75358_j,previousBreakProgress,2,
field_75394_a,world,2,
field_75392_b,spawnBabyDelay,2,
field_75393_c,moveSpeed,2,
field_75390_d,animal,2,
field_190857_e,mateClass,2,
field_75391_e,targetMate,2,
field_75390_d,animal,2,
field_190857_e,mateClass,2,
field_75394_a,world,2,
field_75391_e,targetMate,2,
field_75392_b,spawnBabyDelay,2,
field_75393_c,moveSpeed,2,
field_75356_a,entity,2,
field_179507_b,doorPosition,2,
field_151504_e,doorBlock,2,
field_75350_f,hasStoppedDoorInteraction,2,
field_75351_g,entityPositionX,2,
field_75357_h,entityPositionZ,2,
field_75356_a,entity,2,
field_179507_b,doorPosition,2,
field_151504_e,doorBlock,2,
field_75350_f,hasStoppedDoorInteraction,2,
field_75351_g,entityPositionX,2,
field_75357_h,entityPositionZ,2,
field_151502_a,eatingGrassTimer,2,
field_179505_b,IS_TALL_GRASS,2,
field_151500_b,grassEaterEntity,2,
field_151501_c,entityWorld,2,
field_179505_b,IS_TALL_GRASS,2,
field_151500_b,grassEaterEntity,2,
field_151501_c,entityWorld,2,
field_151502_a,eatingGrassTimer,2,
field_75372_a,creature,2,
field_75370_b,shelterX,2,
field_75371_c,shelterY,2,
field_75368_d,shelterZ,2,
field_75369_e,movementSpeed,2,
field_75367_f,world,2,
field_75372_a,creature,2,
field_75370_b,shelterX,2,
field_75371_c,shelterY,2,
field_75368_d,shelterZ,2,
field_75369_e,movementSpeed,2,
field_75367_f,world,2,
field_75373_a,entity,2,
field_75373_a,entity,2,
field_192372_a,entity,2,
field_192373_b,followPredicate,2,
field_192374_c,followingEntity,2,
field_192375_d,speedModifier,2,
field_192376_e,navigation,2,
field_192377_f,timeToRecalcPath,2,
field_192378_g,stopDistance,2,
field_192379_h,oldWaterCost,2,
field_192380_i,areaSize,2,
field_192372_a,entity,2,
field_192373_b,followPredicate,2,
field_192374_c,followingEntity,2,
field_192375_d,speedModifier,2,
field_192376_e,navigation,2,
field_192377_f,timeToRecalcPath,2,
field_192378_g,stopDistance,2,
field_192379_h,oldWaterCost,2,
field_192380_i,areaSize,2,
field_192857_a,field_192857_a,2,
field_192858_b,field_192858_b,2,
field_192857_a,field_192857_a,2,
field_192858_b,field_192858_b,2,
field_75342_a,world,2,
field_75340_b,maxDist,2,
field_75341_c,minDist,2,
field_75338_d,tameable,2,
field_75339_e,owner,2,
field_75336_f,followSpeed,2,
field_75337_g,petPathfinder,2,
field_75343_h,timeToRecalcPath,2,
field_75344_i,oldWaterCost,2,
field_75338_d,tameable,2,
field_75339_e,owner,2,
field_75342_a,world,2,
field_75336_f,followSpeed,2,
field_75337_g,petPathfinder,2,
field_75343_h,timeToRecalcPath,2,
field_75340_b,maxDist,2,
field_75341_c,minDist,2,
field_75344_i,oldWaterCost,2,
field_75348_a,childAnimal,2,
field_75346_b,parentAnimal,2,
field_75347_c,moveSpeed,2,
field_75345_d,delayCounter,2,
field_75348_a,childAnimal,2,
field_75346_b,parentAnimal,2,
field_75347_c,moveSpeed,2,
field_75345_d,delayCounter,2,
field_75254_a,mutexBits,2,
field_75254_a,mutexBits,2,
field_151506_a,LOGGER,2,
field_75782_a,taskEntries,2,
field_75780_b,executingTaskEntries,2,
field_75781_c,profiler,2,
field_75778_d,tickCount,2,
field_75779_e,tickRate,2,
field_188529_g,disabledControlFlags,2,
field_151506_a,LOGGER,2,
field_75782_a,taskEntries,2,
field_75780_b,executingTaskEntries,2,
field_75781_c,profiler,2,
field_75778_d,tickCount,2,
field_75779_e,tickRate,2,
field_188529_g,disabledControlFlags,2,
field_75732_c,field_75732_c,2,
field_75733_a,action,2,
field_75731_b,priority,2,
field_188524_c,using,2,
field_75733_a,action,2,
field_75731_b,priority,2,
field_188524_c,using,2,
field_75732_c,field_75732_c,2,
field_179504_c,villager,2,
field_179502_d,hasFarmItem,2,
field_179503_e,wantsToReapStuff,2,
field_179501_f,currentTask,2,
field_179504_c,villager,2,
field_179502_d,hasFarmItem,2,
field_179503_e,wantsToReapStuff,2,
field_179501_f,currentTask,2,
field_192382_a,entity,2,
field_192383_b,owner,2,
field_192384_c,isSittingOnShoulder,2,
field_192382_a,entity,2,
field_192383_b,owner,2,
field_192384_c,isSittingOnShoulder,2,
field_75328_a,leaper,2,
field_75326_b,leapTarget,2,
field_75327_c,leapMotionY,2,
field_75328_a,leaper,2,
field_75326_b,leapTarget,2,
field_75327_c,leapMotionY,2,
field_190859_a,llama,2,
field_190860_b,speedModifier,2,
field_190861_c,distCheckCounter,2,
field_190859_a,llama,2,
field_190860_b,speedModifier,2,
field_190861_c,distCheckCounter,2,
field_75332_b,entity,2,
field_75334_a,closestEntity,2,
field_75333_c,maxDistance,2,
field_75329_f,watchedClass,2,
field_75330_d,lookTime,2,
field_75331_e,chance,2,
field_75332_b,entity,2,
field_75334_a,closestEntity,2,
field_75333_c,maxDistance,2,
field_75330_d,lookTime,2,
field_75331_e,chance,2,
field_75329_f,watchedClass,2,
field_75335_b,villager,2,
field_75335_b,villager,2,
field_75452_a,village,2,
field_75450_b,villager,2,
field_75451_c,mate,2,
field_75448_d,world,2,
field_75449_e,matingTimeout,2,
field_75450_b,villager,2,
field_75451_c,mate,2,
field_75448_d,world,2,
field_75449_e,matingTimeout,2,
field_75452_a,village,2,
field_75443_a,world,2,
field_75441_b,attacker,2,
field_75439_d,attackTick,2,
field_75440_e,speedTowardsTarget,2,
field_75437_f,longMemory,2,
field_75438_g,path,2,
field_188493_g,attackInterval,2,
field_75445_i,delayCounter,2,
field_151497_i,targetX,2,
field_151495_j,targetY,2,
field_151496_k,targetZ,2,
field_75443_a,world,2,
field_75441_b,attacker,2,
field_75439_d,attackTick,2,
field_75440_e,speedTowardsTarget,2,
field_75437_f,longMemory,2,
field_75438_g,path,2,
field_75445_i,delayCounter,2,
field_151497_i,targetX,2,
field_151495_j,targetY,2,
field_151496_k,targetZ,2,
field_188493_g,attackInterval,2,
field_75424_a,entity,2,
field_75422_b,doorInfo,2,
field_75423_c,insidePosX,2,
field_75421_d,insidePosZ,2,
field_75424_a,entity,2,
field_75422_b,doorInfo,2,
field_75423_c,insidePosX,2,
field_75421_d,insidePosZ,2,
field_75420_a,entity,2,
field_75418_b,movementSpeed,2,
field_75419_c,path,2,
field_75416_d,doorInfo,2,
field_75417_e,isNocturnal,2,
field_75415_f,doorList,2,
field_75420_a,entity,2,
field_75418_b,movementSpeed,2,
field_75419_c,path,2,
field_75416_d,doorInfo,2,
field_75417_e,isNocturnal,2,
field_75415_f,doorList,2,
field_179496_a,runDelay,2,
field_179494_b,destinationBlock,2,
field_179495_c,creature,2,
field_179492_d,movementSpeed,2,
field_179493_e,timeoutCounter,2,
field_179490_f,maxStayTicks,2,
field_179491_g,isAboveDestination,2,
field_179497_h,searchLength,2,
field_179495_c,creature,2,
field_179492_d,movementSpeed,2,
field_179496_a,runDelay,2,
field_179493_e,timeoutCounter,2,
field_179490_f,maxStayTicks,2,
field_179494_b,destinationBlock,2,
field_179491_g,isAboveDestination,2,
field_179497_h,searchLength,2,
field_75436_a,creature,2,
field_75434_b,movePosX,2,
field_75435_c,movePosY,2,
field_75432_d,movePosZ,2,
field_75433_e,movementSpeed,2,
field_75436_a,creature,2,
field_75434_b,movePosX,2,
field_75435_c,movePosY,2,
field_75432_d,movePosZ,2,
field_75433_e,movementSpeed,2,
field_75431_a,creature,2,
field_75429_b,targetEntity,2,
field_75430_c,movePosX,2,
field_75427_d,movePosY,2,
field_75428_e,movePosZ,2,
field_75425_f,speed,2,
field_75426_g,maxTargetDistance,2,
field_75431_a,creature,2,
field_75429_b,targetEntity,2,
field_75430_c,movePosX,2,
field_75427_d,movePosY,2,
field_75428_e,movePosZ,2,
field_75425_f,speed,2,
field_75426_g,maxTargetDistance,2,
field_75411_a,world,2,
field_75409_b,entity,2,
field_75410_c,target,2,
field_75408_d,attackCountdown,2,
field_75411_a,world,2,
field_75409_b,entity,2,
field_75410_c,target,2,
field_75408_d,attackCountdown,2,
field_151493_a,ocelot,2,
field_151493_a,ocelot,2,
field_75397_a,ironGolem,2,
field_75395_b,villager,2,
field_75396_c,lookTime,2,
field_75397_a,ironGolem,2,
field_75395_b,villager,2,
field_75396_c,lookTime,2,
field_75361_i,closeDoor,2,
field_75360_j,closeDoorTemporisation,2,
field_75361_i,closeDoor,2,
field_75360_j,closeDoorTemporisation,2,
field_75267_a,creature,2,
field_75265_b,speed,2,
field_75266_c,randPosX,2,
field_75263_d,randPosY,2,
field_75264_e,randPosZ,2,
field_75267_a,creature,2,
field_75265_b,speed,2,
field_75266_c,randPosX,2,
field_75263_d,randPosY,2,
field_75264_e,randPosZ,2,
field_75262_a,villager,2,
field_75260_b,targetVillager,2,
field_75261_c,speed,2,
field_75259_d,playTime,2,
field_75262_a,villager,2,
field_75260_b,targetVillager,2,
field_75261_c,speed,2,
field_75259_d,playTime,2,
field_75258_a,idleEntity,2,
field_75256_b,lookX,2,
field_75257_c,lookZ,2,
field_75255_d,idleTime,2,
field_75258_a,idleEntity,2,
field_75256_b,lookX,2,
field_75257_c,lookZ,2,
field_75255_d,idleTime,2,
field_75457_a,entity,2,
field_75455_b,x,2,
field_75456_c,y,2,
field_75453_d,z,2,
field_75454_e,speed,2,
field_179481_f,executionChance,2,
field_179482_g,mustUpdate,2,
field_75457_a,entity,2,
field_75455_b,x,2,
field_75456_c,y,2,
field_75453_d,z,2,
field_75454_e,speed,2,
field_179481_f,executionChance,2,
field_179482_g,mustUpdate,2,
field_75322_b,entityHost,2,
field_82641_b,rangedAttackEntityHost,2,
field_75323_c,attackTarget,2,
field_75320_d,rangedAttackTime,2,
field_75321_e,entityMoveSpeed,2,
field_75318_f,seeTime,2,
field_96561_g,attackIntervalMin,2,
field_75325_h,maxRangedAttackTime,2,
field_96562_i,attackRadius,2,
field_82642_h,maxAttackDistance,2,
field_75322_b,entityHost,2,
field_82641_b,rangedAttackEntityHost,2,
field_75323_c,attackTarget,2,
field_75320_d,rangedAttackTime,2,
field_75321_e,entityMoveSpeed,2,
field_75318_f,seeTime,2,
field_96561_g,attackIntervalMin,2,
field_75325_h,maxRangedAttackTime,2,
field_96562_i,attackRadius,2,
field_82642_h,maxAttackDistance,2,
field_188499_a,entity,2,
field_188500_b,moveSpeedAmp,2,
field_188501_c,attackCooldown,2,
field_188502_d,maxAttackDistance,2,
field_188503_e,attackTime,2,
field_188504_f,seeTime,2,
field_188505_g,strafingClockwise,2,
field_188506_h,strafingBackwards,2,
field_188507_i,strafingTime,2,
field_188499_a,entity,2,
field_188500_b,moveSpeedAmp,2,
field_188501_c,attackCooldown,2,
field_188502_d,maxAttackDistance,2,
field_188503_e,attackTime,2,
field_188504_f,seeTime,2,
field_188505_g,strafingClockwise,2,
field_188506_h,strafingBackwards,2,
field_188507_i,strafingTime,2,
field_75275_a,entity,2,
field_75274_b,frontDoor,2,
field_75275_a,entity,2,
field_75274_b,frontDoor,2,
field_75273_a,entity,2,
field_75273_a,entity,2,
field_111180_a,horseHost,2,
field_111178_b,speed,2,
field_111179_c,targetX,2,
field_111176_d,targetY,2,
field_111177_e,targetZ,2,
field_111180_a,horseHost,2,
field_111178_b,speed,2,
field_111179_c,targetX,2,
field_111176_d,targetY,2,
field_111177_e,targetZ,2,
field_75272_a,tameable,2,
field_75271_b,isSitting,2,
field_75272_a,tameable,2,
field_75271_b,isSitting,2,
field_75269_a,swellingCreeper,2,
field_75268_b,creeperAttackTarget,2,
field_75269_a,swellingCreeper,2,
field_75268_b,creeperAttackTarget,2,
field_75294_a,villager,2,
field_75292_b,ironGolem,2,
field_75293_c,takeGolemRoseTick,2,
field_75291_d,tookGolemRose,2,
field_75294_a,villager,2,
field_75292_b,ironGolem,2,
field_75293_c,takeGolemRoseTick,2,
field_75291_d,tookGolemRose,2,
field_75284_a,temptedEntity,2,
field_75282_b,speed,2,
field_75283_c,targetX,2,
field_75280_d,targetY,2,
field_75281_e,targetZ,2,
field_75278_f,pitch,2,
field_75279_g,yaw,2,
field_75289_h,temptingPlayer,2,
field_75290_i,delayTemptCounter,2,
field_75287_j,isRunning,2,
field_151484_k,temptItem,2,
field_75285_l,scaredByPlayerMovement,2,
field_75284_a,temptedEntity,2,
field_75282_b,speed,2,
field_75283_c,targetX,2,
field_75280_d,targetY,2,
field_75281_e,targetZ,2,
field_75278_f,pitch,2,
field_75279_g,yaw,2,
field_75289_h,temptingPlayer,2,
field_75290_i,delayTemptCounter,2,
field_75287_j,isRunning,2,
field_151484_k,temptItem,2,
field_75285_l,scaredByPlayerMovement,2,
field_75276_a,villager,2,
field_75276_a,villager,2,
field_179478_e,interactionDelay,2,
field_179477_f,villager,2,
field_179478_e,interactionDelay,2,
field_179477_f,villager,2,
field_190865_h,probability,2,
field_190865_h,probability,2,
field_188494_h,zombie,2,
field_188495_i,raiseArmTicks,2,
field_188494_h,zombie,2,
field_188495_i,raiseArmTicks,2,
field_75305_a,irongolem,2,
field_75304_b,villageAgressorTarget,2,
field_75305_a,irongolem,2,
field_75304_b,villageAgressorTarget,2,
field_75312_a,entityCallsForHelp,2,
field_142052_b,revengeTimerOld,2,
field_179447_c,excludedReinforcementTypes,2,
field_75312_a,entityCallsForHelp,2,
field_142052_b,revengeTimerOld,2,
field_179447_c,excludedReinforcementTypes,2,
field_179444_a,LOGGER,2,
field_179442_b,mob,2,
field_179443_c,predicate,2,
field_179440_d,sorter,2,
field_179441_e,target,2,
field_179439_f,classToCheck,2,
field_179444_a,LOGGER,2,
field_179442_b,mob,2,
field_179443_c,predicate,2,
field_179440_d,sorter,2,
field_179441_e,target,2,
field_179439_f,classToCheck,2,
field_179877_a,field_179877_a,2,
field_179877_a,field_179877_a,2,
field_179436_a,LOGGER,2,
field_179434_b,entityLiving,2,
field_179435_c,predicate,2,
field_179432_d,sorter,2,
field_179433_e,entityTarget,2,
field_179436_a,LOGGER,2,
field_179434_b,entityLiving,2,
field_179435_c,predicate,2,
field_179432_d,sorter,2,
field_179433_e,entityTarget,2,
field_179881_a,field_179881_a,2,
field_179881_a,field_179881_a,2,
field_75307_b,targetClass,2,
field_75306_g,sorter,2,
field_82643_g,targetEntitySelector,2,
field_75309_a,targetEntity,2,
field_75308_c,targetChance,2,
field_75307_b,targetClass,2,
field_75308_c,targetChance,2,
field_75306_g,sorter,2,
field_82643_g,targetEntitySelector,2,
field_75309_a,targetEntity,2,
field_111103_c,field_111103_c,2,
field_111102_d,field_111102_d,2,
field_111103_c,field_111103_c,2,
field_111102_d,field_111102_d,2,
field_188551_a,field_188551_a,2,
field_188551_a,field_188551_a,2,
field_75459_b,entity,2,
field_75459_b,entity,2,
field_75310_g,tameable,2,
field_75310_g,tameable,2,
field_75316_a,tameable,2,
field_75315_b,attacker,2,
field_142051_e,timestamp,2,
field_75316_a,tameable,2,
field_75315_b,attacker,2,
field_142051_e,timestamp,2,
field_75314_a,tameable,2,
field_75313_b,attacker,2,
field_142050_e,timestamp,2,
field_75314_a,tameable,2,
field_75313_b,attacker,2,
field_142050_e,timestamp,2,
field_75303_a,nearbyOnly,2,
field_75301_b,targetSearchStatus,2,
field_75302_c,targetSearchDelay,2,
field_75298_g,targetUnseenTicks,2,
field_75299_d,taskOwner,2,
field_75297_f,shouldCheckSight,2,
field_188509_g,target,2,
field_188510_h,unseenMemoryTicks,2,
field_75299_d,taskOwner,2,
field_75297_f,shouldCheckSight,2,
field_75303_a,nearbyOnly,2,
field_75301_b,targetSearchStatus,2,
field_75302_c,targetSearchDelay,2,
field_75298_g,targetUnseenTicks,2,
field_188509_g,target,2,
field_188510_h,unseenMemoryTicks,2,
field_179694_f,shouldAvoidSun,2,
field_179694_f,shouldAvoidSun,2,
field_75515_a,entity,2,
field_75513_b,world,2,
field_75514_c,currentPath,2,
field_75511_d,speed,2,
field_75510_g,totalTicks,2,
field_188561_o,maxDistanceToWaypoint,2,
field_188562_p,tryUpdatePath,2,
field_179695_a,nodeProcessor,2,
field_75512_e,pathSearchRange,2,
field_75520_h,ticksAtLastPos,2,
field_75521_i,lastPosCheck,2,
field_188557_k,timeoutCachedNode,2,
field_188558_l,timeoutTimer,2,
field_188559_m,lastTimeoutCheck,2,
field_188560_n,timeoutLimit,2,
field_188563_q,lastTimeUpdated,2,
field_188564_r,targetPos,2,
field_179681_j,pathFinder,2,
field_75515_a,entity,2,
field_75513_b,world,2,
field_75514_c,currentPath,2,
field_75511_d,speed,2,
field_75512_e,pathSearchRange,2,
field_75510_g,totalTicks,2,
field_75520_h,ticksAtLastPos,2,
field_75521_i,lastPosCheck,2,
field_188557_k,timeoutCachedNode,2,
field_188558_l,timeoutTimer,2,
field_188559_m,lastTimeoutCheck,2,
field_188560_n,timeoutLimit,2,
field_188561_o,maxDistanceToWaypoint,2,
field_188562_p,tryUpdatePath,2,
field_188563_q,lastTimeUpdated,2,
field_179695_a,nodeProcessor,2,
field_188564_r,targetPos,2,
field_179681_j,pathFinder,2,
field_189519_a,navigations,2,
field_189519_a,navigations,2,
field_179696_f,targetPosition,2,
field_179696_f,targetPosition,2,
field_75526_a,entity,2,
field_75524_b,seenEntities,2,
field_75525_c,unseenEntities,2,
field_75526_a,entity,2,
field_75524_b,seenEntities,2,
field_75525_c,unseenEntities,2,
field_75465_a,staticVector,2,
field_75465_a,staticVector,2,
field_179859_a,doorBlockPos,2,
field_179857_b,insideBlock,2,
field_179858_c,insideDirection,2,
field_75475_f,lastActivityTimestamp,2,
field_75476_g,isDetachedFromVillageFlag,2,
field_75482_h,doorOpeningRestrictionCounter,2,
field_179859_a,doorBlockPos,2,
field_179857_b,insideBlock,2,
field_179858_c,insideDirection,2,
field_75475_f,lastActivityTimestamp,2,
field_75476_g,isDetachedFromVillageFlag,2,
field_75482_h,doorOpeningRestrictionCounter,2,
field_75586_a,world,2,
field_75584_b,villageDoorInfoList,2,
field_75585_c,centerHelper,2,
field_75582_d,center,2,
field_75583_e,villageRadius,2,
field_75580_f,lastAddDoorTimestamp,2,
field_75581_g,tickCounter,2,
field_75588_h,numVillagers,2,
field_82694_i,noBreedTicks,2,
field_82693_j,playerReputation,2,
field_75589_i,villageAgressors,2,
field_75587_j,numIronGolems,2,
field_75586_a,world,2,
field_75584_b,villageDoorInfoList,2,
field_75585_c,centerHelper,2,
field_75582_d,center,2,
field_75583_e,villageRadius,2,
field_75580_f,lastAddDoorTimestamp,2,
field_75581_g,tickCounter,2,
field_75588_h,numVillagers,2,
field_82694_i,noBreedTicks,2,
field_82693_j,playerReputation,2,
field_75589_i,villageAgressors,2,
field_75587_j,numIronGolems,2,
field_75591_c,field_75591_c,2,
field_75592_a,agressor,2,
field_75590_b,agressionTime,2,
field_75592_a,agressor,2,
field_75590_b,agressionTime,2,
field_75591_c,field_75591_c,2,
field_75537_a,world,2,
field_75535_b,hasSetupSiege,2,
field_75536_c,siegeState,2,
field_75533_d,siegeCount,2,
field_75534_e,nextSpawnTime,2,
field_75531_f,village,2,
field_75532_g,spawnX,2,
field_75538_h,spawnY,2,
field_75539_i,spawnZ,2,
field_75537_a,world,2,
field_75535_b,hasSetupSiege,2,
field_75536_c,siegeState,2,
field_75533_d,siegeCount,2,
field_75534_e,nextSpawnTime,2,
field_75531_f,village,2,
field_75532_g,spawnX,2,
field_75538_h,spawnY,2,
field_75539_i,spawnZ,2,
field_75556_a,world,2,
field_75554_b,villagerPositionsList,2,
field_75555_c,newDoors,2,
field_75552_d,villageList,2,
field_75553_e,tickCounter,2,
field_75556_a,world,2,
field_75554_b,villagerPositionsList,2,
field_75555_c,newDoors,2,
field_75552_d,villageList,2,
field_75553_e,tickCounter,2,
field_184660_a,HANGING,2,
field_82237_a,spawnPosition,2,
field_184660_a,HANGING,2,
field_82237_a,spawnPosition,2,
field_70881_d,inLove,2,
field_146084_br,playerInLove,2,
field_175506_bl,spawnableBlock,2,
field_175506_bl,spawnableBlock,2,
field_70881_d,inLove,2,
field_146084_br,playerInLove,2,
field_70886_e,wingRotation,2,
field_70883_f,destPos,2,
field_70884_g,oFlapSpeed,2,
field_70888_h,oFlap,2,
field_70889_i,wingRotDelta,2,
field_70887_j,timeUntilNextEgg,2,
field_152118_bv,chickenJockey,2,
field_184761_bD,TEMPTATION_ITEMS,2,
field_184761_bD,TEMPTATION_ITEMS,2,
field_70886_e,wingRotation,2,
field_70883_f,destPos,2,
field_70884_g,oFlapSpeed,2,
field_70888_h,oFlap,2,
field_70889_i,wingRotDelta,2,
field_70887_j,timeUntilNextEgg,2,
field_152118_bv,chickenJockey,2,
field_184757_bz,OCELOT_VARIANT,2,
field_175545_bm,avoidEntity,2,
field_70914_e,aiTempt,2,
field_184757_bz,OCELOT_VARIANT,2,
field_175545_bm,avoidEntity,2,
field_70914_e,aiTempt,2,
field_192008_bB,flap,2,
field_192009_bC,flapSpeed,2,
field_192010_bD,oFlapSpeed,2,
field_192011_bE,oFlap,2,
field_192012_bF,flapping,2,
field_192013_bG,VARIANT,2,
field_192014_bH,CAN_MIMIC,2,
field_192015_bI,DEADLY_ITEM,2,
field_192016_bJ,TAME_ITEMS,2,
field_192017_bK,IMITATION_SOUND_EVENTS,2,
field_192018_bL,partyParrot,2,
field_192019_bM,jukeboxPosition,2,
field_192013_bG,VARIANT,2,
field_192014_bH,CAN_MIMIC,2,
field_192015_bI,DEADLY_ITEM,2,
field_192016_bJ,TAME_ITEMS,2,
field_192017_bK,IMITATION_SOUND_EVENTS,2,
field_192008_bB,flap,2,
field_192009_bC,flapSpeed,2,
field_192010_bD,oFlapSpeed,2,
field_192011_bE,oFlap,2,
field_192012_bF,flapping,2,
field_192018_bL,partyParrot,2,
field_192019_bM,jukeboxPosition,2,
field_184763_bv,SADDLED,2,
field_191520_bx,BOOST_TIME,2,
field_184764_bw,TEMPTATION_ITEMS,2,
field_184765_bx,boosting,2,
field_184766_bz,boostTime,2,
field_184767_bA,totalBoostTime,2,
field_184763_bv,SADDLED,2,
field_191520_bx,BOOST_TIME,2,
field_184764_bw,TEMPTATION_ITEMS,2,
field_184765_bx,boosting,2,
field_184766_bz,boostTime,2,
field_184767_bA,totalBoostTime,2,
field_189798_bx,IS_STANDING,2,
field_189799_by,clientSideStandAnimation0,2,
field_189800_bz,clientSideStandAnimation,2,
field_189797_bB,warningSoundTicks,2,
field_189798_bx,IS_STANDING,2,
field_189799_by,clientSideStandAnimation0,2,
field_189800_bz,clientSideStandAnimation,2,
field_189797_bB,warningSoundTicks,2,
field_190107_i,field_190107_i,2,
field_190107_i,field_190107_i,2,
field_190101_a,madeParent,2,
field_190101_a,madeParent,2,
field_190106_a,field_190106_a,2,
field_190106_a,field_190106_a,2,
field_190103_h,field_190103_h,2,
field_190103_h,field_190103_h,2,
field_190104_b,field_190104_b,2,
field_190104_b,field_190104_b,2,
field_184773_bv,RABBIT_TYPE,2,
field_175540_bm,jumpTicks,2,
